students_capped,price_clean,is_free,discount_rate_actual,source,students_log,price_log,has_discount
827,80.0,False,0.0,Udemy,6.71901315438526,4.394449154672439,False
5000,20.0,False,0.0,Udemy,8.517393171418904,3.044522437723423,False
793,200.0,False,0.0,Udemy,6.677083461247136,5.303304908059076,False
972,100.0,False,0.0,Udemy,6.880384082186005,4.61512051684126,False
2427,150.0,False,0.0,Udemy,7.794823152179389,5.017279836814924,False
3131,195.0,False,0.0,Udemy,8.049427057110695,5.278114659230518,False
5950,105.0,False,0.0,Udemy,8.691314551644853,4.663439094112067,False
4550,25.0,False,0.0,Udemy,8.423102268016642,3.258096538021482,False
2081,195.0,False,0.0,Udemy,7.641084249174914,5.278114659230518,False
785,20.0,False,0.0,Udemy,6.666956792429207,3.044522437723423,False
2424,50.0,False,0.0,Udemy,7.793586803371584,3.9318256327243257,False
57,20.0,False,0.0,Udemy,4.060443010546419,3.044522437723423,False
50,30.0,False,0.0,Udemy,3.9318256327243257,3.4339872044851463,False
262,20.0,False,0.0,Udemy,5.572154032177765,3.044522437723423,False
45,95.0,False,0.0,Udemy,3.828641396489095,4.564348191467836,False
272,20.0,False,0.0,Udemy,5.60947179518496,3.044522437723423,False
10,40.0,False,0.0,Udemy,2.3978952727983707,3.713572066704308,False
12,50.0,False,0.0,Udemy,2.5649493574615367,3.9318256327243257,False
43,50.0,False,0.0,Udemy,3.784189633918261,3.9318256327243257,False
165,20.0,False,0.0,Udemy,5.111987788356544,3.044522437723423,False
83,35.0,False,0.0,Udemy,4.430816798843313,3.58351893845611,False
17,50.0,False,0.0,Udemy,2.8903717578961645,3.9318256327243257,False
34,20.0,False,0.0,Udemy,3.5553480614894135,3.044522437723423,False
293,30.0,False,0.0,Udemy,5.683579767338681,3.4339872044851463,False
113,85.0,False,0.0,Udemy,4.736198448394496,4.454347296253507,False
72,25.0,False,0.0,Udemy,4.290459441148391,3.258096538021482,False
155,20.0,False,0.0,Udemy,5.049856007249537,3.044522437723423,False
48,35.0,False,0.0,Udemy,3.8918202981106265,3.58351893845611,False
1447,0.0,True,0.0,Udemy,7.277938572945661,0.0,False
86,30.0,False,0.0,Udemy,4.465908118654584,3.4339872044851463,False
13,20.0,False,0.0,Udemy,2.639057329615259,3.044522437723423,False
15,35.0,False,0.0,Udemy,2.772588722239781,3.58351893845611,False
28,20.0,False,0.0,Udemy,3.367295829986474,3.044522437723423,False
62,20.0,False,0.0,Udemy,4.143134726391533,3.044522437723423,False
125,120.0,False,0.0,Udemy,4.836281906951478,4.795790545596741,False
33,20.0,False,0.0,Udemy,3.5263605246161616,3.044522437723423,False
51,20.0,False,0.0,Udemy,3.9512437185814275,3.044522437723423,False
361,25.0,False,0.0,Udemy,5.891644211825771,3.258096538021482,False
50,65.0,False,0.0,Udemy,3.9318256327243257,4.189654742026425,False
4,20.0,False,0.0,Udemy,1.6094379124341003,3.044522437723423,False
134,20.0,False,0.0,Udemy,4.90527477843843,3.044522437723423,False
36,45.0,False,0.0,Udemy,3.6109179126442243,3.828641396489095,False
32,100.0,False,0.0,Udemy,3.4965075614664802,4.61512051684126,False
30,20.0,False,0.0,Udemy,3.4339872044851463,3.044522437723423,False
22,20.0,False,0.0,Udemy,3.1354942159291497,3.044522437723423,False
452,40.0,False,0.0,Udemy,6.115892125483034,3.713572066704308,False
67,40.0,False,0.0,Udemy,4.219507705176107,3.713572066704308,False
1081,20.0,False,0.0,Udemy,6.9865664594064265,3.044522437723423,False
189,20.0,False,0.0,Udemy,5.247024072160486,3.044522437723423,False
775,20.0,False,0.0,Udemy,6.654152520183219,3.044522437723423,False
88,20.0,False,0.0,Udemy,4.48863636973214,3.044522437723423,False
598,25.0,False,0.0,Udemy,6.395261598115449,3.258096538021482,False
145,50.0,False,0.0,Udemy,4.983606621708336,3.9318256327243257,False
445,25.0,False,0.0,Udemy,6.100318952020064,3.258096538021482,False
237,20.0,False,0.0,Udemy,5.472270673671475,3.044522437723423,False
1005,200.0,False,0.0,Udemy,6.913737350659685,5.303304908059076,False
485,35.0,False,0.0,Udemy,6.186208623900494,3.58351893845611,False
238,20.0,False,0.0,Udemy,5.476463551931511,3.044522437723423,False
1116,20.0,False,0.0,Udemy,7.018401799069201,3.044522437723423,False
105,85.0,False,0.0,Udemy,4.663439094112067,4.454347296253507,False
23,40.0,False,0.0,Udemy,3.1780538303479458,3.713572066704308,False
82,25.0,False,0.0,Udemy,4.418840607796598,3.258096538021482,False
13,195.0,False,0.0,Udemy,2.639057329615259,5.278114659230518,False
19,35.0,False,0.0,Udemy,2.995732273553991,3.58351893845611,False
105,0.0,True,0.0,Udemy,4.663439094112067,0.0,False
94,20.0,False,0.0,Udemy,4.553876891600541,3.044522437723423,False
5,195.0,False,0.0,Udemy,1.791759469228055,5.278114659230518,False
98,200.0,False,0.0,Udemy,4.59511985013459,5.303304908059076,False
5,75.0,False,0.0,Udemy,1.791759469228055,4.330733340286331,False
6,40.0,False,0.0,Udemy,1.9459101490553132,3.713572066704308,False
5,20.0,False,0.0,Udemy,1.791759469228055,3.044522437723423,False
91,20.0,False,0.0,Udemy,4.5217885770490405,3.044522437723423,False
3,20.0,False,0.0,Udemy,1.3862943611198906,3.044522437723423,False
121,195.0,False,0.0,Udemy,4.804021044733257,5.278114659230518,False
105,25.0,False,0.0,Udemy,4.663439094112067,3.258096538021482,False
17,25.0,False,0.0,Udemy,2.8903717578961645,3.258096538021482,False
380,20.0,False,0.0,Udemy,5.942799375126701,3.044522437723423,False
494,35.0,False,0.0,Udemy,6.20455776256869,3.58351893845611,False
518,20.0,False,0.0,Udemy,6.251903883165888,3.044522437723423,False
214,20.0,False,0.0,Udemy,5.3706380281276624,3.044522437723423,False
11,30.0,False,0.0,Udemy,2.4849066497880004,3.4339872044851463,False
33,20.0,False,0.0,Udemy,3.5263605246161616,3.044522437723423,False
9,25.0,False,0.0,Udemy,2.302585092994046,3.258096538021482,False
817,20.0,False,0.0,Udemy,6.706862336602747,3.044522437723423,False
286,20.0,False,0.0,Udemy,5.659482215759621,3.044522437723423,False
774,20.0,False,0.0,Udemy,6.652863029353347,3.044522437723423,False
41,40.0,False,0.0,Udemy,3.7376696182833684,3.713572066704308,False
30,20.0,False,0.0,Udemy,3.4339872044851463,3.044522437723423,False
837,20.0,False,0.0,Udemy,6.731018100482083,3.044522437723423,False
11,30.0,False,0.0,Udemy,2.4849066497880004,3.4339872044851463,False
254,20.0,False,0.0,Udemy,5.541263545158426,3.044522437723423,False
40,20.0,False,0.0,Udemy,3.713572066704308,3.044522437723423,False
84,20.0,False,0.0,Udemy,4.442651256490317,3.044522437723423,False
23,20.0,False,0.0,Udemy,3.1780538303479458,3.044522437723423,False
32,20.0,False,0.0,Udemy,3.4965075614664802,3.044522437723423,False
4529,0.0,True,0.0,Udemy,8.41847721847708,0.0,False
823,20.0,False,0.0,Udemy,6.714170529909472,3.044522437723423,False
1472,150.0,False,0.0,Udemy,7.29505641646263,5.017279836814924,False
1327,30.0,False,0.0,Udemy,7.191429330036379,3.4339872044851463,False
924,0.0,True,0.0,Udemy,6.829793737512425,0.0,False
898,0.0,True,0.0,Udemy,6.80128303447162,0.0,False
1039,50.0,False,0.0,Udemy,6.946975992135418,3.9318256327243257,False
1474,80.0,False,0.0,Udemy,7.29641326877392,4.394449154672439,False
1167,50.0,False,0.0,Udemy,7.0630481633881725,3.9318256327243257,False
1589,25.0,False,0.0,Udemy,7.371489295214277,3.258096538021482,False
219,40.0,False,0.0,Udemy,5.393627546352361,3.713572066704308,False
835,20.0,False,0.0,Udemy,6.728628613084702,3.044522437723423,False
747,70.0,False,0.0,Udemy,6.617402977974478,4.2626798770413155,False
1337,30.0,False,0.0,Udemy,7.198931240688173,3.4339872044851463,False
530,0.0,True,0.0,Udemy,6.274762021241939,0.0,False
1297,20.0,False,0.0,Udemy,7.168579897264035,3.044522437723423,False
295,40.0,False,0.0,Udemy,5.69035945432406,3.713572066704308,False
2084,0.0,True,0.0,Udemy,7.642524134232902,0.0,False
515,35.0,False,0.0,Udemy,6.246106765481563,3.58351893845611,False
1026,20.0,False,0.0,Udemy,6.934397209928558,3.044522437723423,False
414,30.0,False,0.0,Udemy,6.028278520230698,3.4339872044851463,False
198,45.0,False,0.0,Udemy,5.293304824724492,3.828641396489095,False
250,40.0,False,0.0,Udemy,5.5254529391317835,3.713572066704308,False
180,95.0,False,0.0,Udemy,5.198497031265826,4.564348191467836,False
128,50.0,False,0.0,Udemy,4.859812404361672,3.9318256327243257,False
709,20.0,False,0.0,Udemy,6.565264970035361,3.044522437723423,False
117,55.0,False,0.0,Udemy,4.770684624465665,4.02535169073515,False
305,50.0,False,0.0,Udemy,5.723585101952381,3.9318256327243257,False
153,20.0,False,0.0,Udemy,5.0369526024136295,3.044522437723423,False
81,20.0,False,0.0,Udemy,4.406719247264253,3.044522437723423,False
85,40.0,False,0.0,Udemy,4.454347296253507,3.713572066704308,False
73,35.0,False,0.0,Udemy,4.304065093204169,3.58351893845611,False
178,45.0,False,0.0,Udemy,5.187385805840755,3.828641396489095,False
122,20.0,False,0.0,Udemy,4.812184355372417,3.044522437723423,False
402,50.0,False,0.0,Udemy,5.998936561946683,3.9318256327243257,False
119,30.0,False,0.0,Udemy,4.787491742782046,3.4339872044851463,False
605,20.0,False,0.0,Udemy,6.406879986069314,3.044522437723423,False
476,100.0,False,0.0,Udemy,6.1675164908883415,4.61512051684126,False
707,50.0,False,0.0,Udemy,6.56244409369372,3.9318256327243257,False
438,50.0,False,0.0,Udemy,6.0844994130751715,3.9318256327243257,False
1199,95.0,False,0.0,Udemy,7.090076835776092,4.564348191467836,False
966,50.0,False,0.0,Udemy,6.874198495453294,3.9318256327243257,False
877,50.0,False,0.0,Udemy,6.777646593635117,3.9318256327243257,False
1504,50.0,False,0.0,Udemy,7.316548177182976,3.9318256327243257,False
1064,95.0,False,0.0,Udemy,6.970730078143525,4.564348191467836,False
117,80.0,False,0.0,Udemy,4.770684624465665,4.394449154672439,False
1229,100.0,False,0.0,Udemy,7.114769448366463,4.61512051684126,False
922,20.0,False,0.0,Udemy,6.827629234502852,3.044522437723423,False
662,0.0,True,0.0,Udemy,6.4967749901858625,0.0,False
1732,50.0,False,0.0,Udemy,7.457609289715606,3.9318256327243257,False
326,120.0,False,0.0,Udemy,5.7899601708972535,4.795790545596741,False
1284,80.0,False,0.0,Udemy,7.158513997329321,4.394449154672439,False
1029,40.0,False,0.0,Udemy,6.937314081223682,3.713572066704308,False
886,50.0,False,0.0,Udemy,6.787844982309579,3.9318256327243257,False
1213,50.0,False,0.0,Udemy,7.101675971619444,3.9318256327243257,False
1605,100.0,False,0.0,Udemy,7.381501894506707,4.61512051684126,False
2673,50.0,False,0.0,Udemy,7.891330757661889,3.9318256327243257,False
1987,100.0,False,0.0,Udemy,7.59488438721652,4.61512051684126,False
1052,75.0,False,0.0,Udemy,6.959398512133975,4.330733340286331,False
1548,50.0,False,0.0,Udemy,7.3453648404168685,3.9318256327243257,False
257,20.0,False,0.0,Udemy,5.552959584921617,3.044522437723423,False
1818,55.0,False,0.0,Udemy,7.506042178518122,4.02535169073515,False
543,40.0,False,0.0,Udemy,6.298949246855942,3.713572066704308,False
95,40.0,False,0.0,Udemy,4.564348191467836,3.713572066704308,False
321,75.0,False,0.0,Udemy,5.7745515455444085,4.330733340286331,False
408,0.0,True,0.0,Udemy,6.013715156042802,0.0,False
43,40.0,False,0.0,Udemy,3.784189633918261,3.713572066704308,False
239,45.0,False,0.0,Udemy,5.480638923341991,3.828641396489095,False
584,40.0,False,0.0,Udemy,6.371611847231857,3.713572066704308,False
144,30.0,False,0.0,Udemy,4.976733742420574,3.4339872044851463,False
297,50.0,False,0.0,Udemy,5.697093486505405,3.9318256327243257,False
1137,60.0,False,0.0,Udemy,7.037027614686276,4.110873864173311,False
86,40.0,False,0.0,Udemy,4.465908118654584,3.713572066704308,False
98,70.0,False,0.0,Udemy,4.59511985013459,4.2626798770413155,False
2566,0.0,True,0.0,Udemy,7.8504931808711405,0.0,False
55,40.0,False,0.0,Udemy,4.02535169073515,3.713572066704308,False
537,200.0,False,0.0,Udemy,6.2878585601617845,5.303304908059076,False
595,115.0,False,0.0,Udemy,6.39024066706535,4.7535901911063645,False
659,50.0,False,0.0,Udemy,6.492239835020471,3.9318256327243257,False
186,55.0,False,0.0,Udemy,5.231108616854587,4.02535169073515,False
460,50.0,False,0.0,Udemy,6.133398042996649,3.9318256327243257,False
252,45.0,False,0.0,Udemy,5.53338948872752,3.828641396489095,False
87,35.0,False,0.0,Udemy,4.477336814478207,3.58351893845611,False
1720,50.0,False,0.0,Udemy,7.450660796211539,3.9318256327243257,False
390,20.0,False,0.0,Udemy,5.968707559985366,3.044522437723423,False
2618,0.0,True,0.0,Udemy,7.870547844507712,0.0,False
390,40.0,False,0.0,Udemy,5.968707559985366,3.713572066704308,False
496,40.0,False,0.0,Udemy,6.208590026096629,3.713572066704308,False
341,40.0,False,0.0,Udemy,5.834810737062605,3.713572066704308,False
97,100.0,False,0.0,Udemy,4.584967478670572,4.61512051684126,False
1249,20.0,False,0.0,Udemy,7.1308988302963465,3.044522437723423,False
861,65.0,False,0.0,Udemy,6.759255270663693,4.189654742026425,False
973,60.0,False,0.0,Udemy,6.881411303642535,4.110873864173311,False
868,40.0,False,0.0,Udemy,6.767343125265392,3.713572066704308,False
193,40.0,False,0.0,Udemy,5.267858159063328,3.713572066704308,False
9193,0.0,True,0.0,Udemy,9.126306376366173,0.0,False
5830,50.0,False,0.0,Udemy,8.670943791222156,3.9318256327243257,False
1224,20.0,False,0.0,Udemy,7.110696122978827,3.044522437723423,False
101154,0.0,True,0.0,Udemy,11.524409272911514,0.0,False
407,40.0,False,0.0,Udemy,6.0112671744041615,3.713572066704308,False
3481,0.0,True,0.0,Udemy,8.155362120328135,0.0,False
124,40.0,False,0.0,Udemy,4.8283137373023015,3.713572066704308,False
2002,70.0,False,0.0,Udemy,7.602401335665818,4.2626798770413155,False
14495,0.0,True,0.0,Udemy,9.581628028282761,0.0,False
746,120.0,False,0.0,Udemy,6.616065185132817,4.795790545596741,False
920,30.0,False,0.0,Udemy,6.825460036255307,3.4339872044851463,False
362,175.0,False,0.0,Udemy,5.8944028342648505,5.170483995038151,False
927,75.0,False,0.0,Udemy,6.833031732786201,4.330733340286331,False
953,20.0,False,0.0,Udemy,6.860663671448287,3.044522437723423,False
469,35.0,False,0.0,Udemy,6.152732694704104,3.58351893845611,False
450,50.0,False,0.0,Udemy,6.111467339502679,3.9318256327243257,False
600,120.0,False,0.0,Udemy,6.398594934535208,4.795790545596741,False
1018,70.0,False,0.0,Udemy,6.926577033222725,4.2626798770413155,False
181,50.0,False,0.0,Udemy,5.204006687076795,3.9318256327243257,False
8240,0.0,True,0.0,Udemy,9.016876974763383,0.0,False
582,200.0,False,0.0,Udemy,6.368187186350492,5.303304908059076,False
1235,85.0,False,0.0,Udemy,7.119635638017636,4.454347296253507,False
380,150.0,False,0.0,Udemy,5.942799375126701,5.017279836814924,False
1842,20.0,False,0.0,Udemy,7.519149957669823,3.044522437723423,False
3137,35.0,False,0.0,Udemy,8.051340933292979,3.58351893845611,False
4967,0.0,True,0.0,Udemy,8.510772623613315,0.0,False
2154,50.0,False,0.0,Udemy,7.675546002537848,3.9318256327243257,False
936,20.0,False,0.0,Udemy,6.842683282238422,3.044522437723423,False
1224,45.0,False,0.0,Udemy,7.110696122978827,3.828641396489095,False
1030,95.0,False,0.0,Udemy,6.93828448401696,4.564348191467836,False
14922,0.0,True,0.0,Udemy,9.610658925931467,0.0,False
2788,50.0,False,0.0,Udemy,7.933438387627489,3.9318256327243257,False
2686,20.0,False,0.0,Udemy,7.8961806086154915,3.044522437723423,False
1594,200.0,False,0.0,Udemy,7.374629015218945,5.303304908059076,False
1018,50.0,False,0.0,Udemy,6.926577033222725,3.9318256327243257,False
1194,50.0,False,0.0,Udemy,7.085901464365611,3.9318256327243257,False
270,0.0,True,0.0,Udemy,5.602118820879701,0.0,False
3325,0.0,True,0.0,Udemy,8.109525659752872,0.0,False
172,40.0,False,0.0,Udemy,5.153291594497779,3.713572066704308,False
834,70.0,False,0.0,Udemy,6.727431724850855,4.2626798770413155,False
382,200.0,False,0.0,Udemy,5.948034989180646,5.303304908059076,False
452,85.0,False,0.0,Udemy,6.115892125483034,4.454347296253507,False
5543,0.0,True,0.0,Udemy,8.620471540869739,0.0,False
153,25.0,False,0.0,Udemy,5.0369526024136295,3.258096538021482,False
1582,20.0,False,0.0,Udemy,7.367077059881012,3.044522437723423,False
560,20.0,False,0.0,Udemy,6.329720905522696,3.044522437723423,False
111,40.0,False,0.0,Udemy,4.718498871295094,3.713572066704308,False
1060,40.0,False,0.0,Udemy,6.966967138613983,3.713572066704308,False
452,95.0,False,0.0,Udemy,6.115892125483034,4.564348191467836,False
2346,45.0,False,0.0,Udemy,7.760893195851024,3.828641396489095,False
103,100.0,False,0.0,Udemy,4.6443908991413725,4.61512051684126,False
833,50.0,False,0.0,Udemy,6.726233402358747,3.9318256327243257,False
2358,50.0,False,0.0,Udemy,7.765993079407675,3.9318256327243257,False
1814,20.0,False,0.0,Udemy,7.503840746698951,3.044522437723423,False
2543,35.0,False,0.0,Udemy,7.841492924460013,3.58351893845611,False
3042,0.0,True,0.0,Udemy,8.02059914989697,0.0,False
809,50.0,False,0.0,Udemy,6.697034247666484,3.9318256327243257,False
9351,0.0,True,0.0,Udemy,9.143345503151904,0.0,False
811,70.0,False,0.0,Udemy,6.699500340161678,4.2626798770413155,False
1424,120.0,False,0.0,Udemy,7.261927092702751,4.795790545596741,False
193,50.0,False,0.0,Udemy,5.267858159063328,3.9318256327243257,False
65,45.0,False,0.0,Udemy,4.189654742026425,3.828641396489095,False
59,50.0,False,0.0,Udemy,4.0943445622221,3.9318256327243257,False
545,30.0,False,0.0,Udemy,6.302618975744905,3.4339872044851463,False
668,30.0,False,0.0,Udemy,6.505784060128229,3.4339872044851463,False
100,40.0,False,0.0,Udemy,4.61512051684126,3.713572066704308,False
5769,0.0,True,0.0,Udemy,8.660427359502146,0.0,False
293,60.0,False,0.0,Udemy,5.683579767338681,4.110873864173311,False
492,50.0,False,0.0,Udemy,6.20050917404269,3.9318256327243257,False
500,50.0,False,0.0,Udemy,6.2166061010848646,3.9318256327243257,False
346,150.0,False,0.0,Udemy,5.849324779946859,5.017279836814924,False
353,65.0,False,0.0,Udemy,5.869296913133774,4.189654742026425,False
1174,50.0,False,0.0,Udemy,7.069023426578259,3.9318256327243257,False
1513,25.0,False,0.0,Udemy,7.322510433997394,3.258096538021482,False
6292,0.0,True,0.0,Udemy,8.747193183526933,0.0,False
6853,0.0,True,0.0,Udemy,8.832587702434553,0.0,False
475,40.0,False,0.0,Udemy,6.16541785423142,3.713572066704308,False
776,20.0,False,0.0,Udemy,6.655440350367647,3.044522437723423,False
1337,20.0,False,0.0,Udemy,7.198931240688173,3.044522437723423,False
701,50.0,False,0.0,Udemy,6.553933404025811,3.9318256327243257,False
1350,200.0,False,0.0,Udemy,7.208600337960199,5.303304908059076,False
1141,25.0,False,0.0,Udemy,7.040536390215956,3.258096538021482,False
1203,55.0,False,0.0,Udemy,7.093404625868766,4.02535169073515,False
5188,0.0,True,0.0,Udemy,8.55429627936774,0.0,False
462,0.0,True,0.0,Udemy,6.137727054086234,0.0,False
75499,200.0,False,0.0,Udemy,11.231887935237117,5.303304908059076,False
21701,200.0,False,0.0,Udemy,9.985159701180153,5.303304908059076,False
3157,50.0,False,0.0,Udemy,8.057694194815587,3.9318256327243257,False
32935,145.0,False,0.0,Udemy,10.40232156344974,4.983606621708336,False
10869,50.0,False,0.0,Udemy,9.293761980115255,3.9318256327243257,False
5316,200.0,False,0.0,Udemy,8.57866451350434,5.303304908059076,False
4192,50.0,False,0.0,Udemy,8.341171747170762,3.9318256327243257,False
8857,200.0,False,0.0,Udemy,9.089076284483143,5.303304908059076,False
10435,50.0,False,0.0,Udemy,9.253016646256619,3.9318256327243257,False
8113,200.0,False,0.0,Udemy,9.001346243766392,5.303304908059076,False
7178,200.0,False,0.0,Udemy,8.878915376576483,5.303304908059076,False
2102,150.0,False,0.0,Udemy,7.6511201757027,5.017279836814924,False
1329,45.0,False,0.0,Udemy,7.1929342212158,3.828641396489095,False
1220,45.0,False,0.0,Udemy,7.107425474110705,3.828641396489095,False
3206,200.0,False,0.0,Udemy,8.073091199693154,5.303304908059076,False
482,75.0,False,0.0,Udemy,6.180016653652572,4.330733340286331,False
2498,50.0,False,0.0,Udemy,7.823645930834952,3.9318256327243257,False
478,35.0,False,0.0,Udemy,6.171700597410915,3.58351893845611,False
1788,200.0,False,0.0,Udemy,7.489412083508719,5.303304908059076,False
1249,50.0,False,0.0,Udemy,7.1308988302963465,3.9318256327243257,False
1976,50.0,False,0.0,Udemy,7.589335823170617,3.9318256327243257,False
567,100.0,False,0.0,Udemy,6.342121418721152,4.61512051684126,False
2045,50.0,False,0.0,Udemy,7.6236419465115715,3.9318256327243257,False
1204,50.0,False,0.0,Udemy,7.094234845924755,3.9318256327243257,False
1227,60.0,False,0.0,Udemy,7.113142108707088,4.110873864173311,False
47652,0.0,True,0.0,Udemy,10.77170086617711,0.0,False
1638,40.0,False,0.0,Udemy,7.40184157874383,3.713572066704308,False
568,60.0,False,0.0,Udemy,6.343880434126331,4.110873864173311,False
3013,55.0,False,0.0,Udemy,8.01102337918644,4.02535169073515,False
2795,45.0,False,0.0,Udemy,7.935945103353701,3.828641396489095,False
491,40.0,False,0.0,Udemy,6.198478716492308,3.713572066704308,False
1018,50.0,False,0.0,Udemy,6.926577033222725,3.9318256327243257,False
2164,70.0,False,0.0,Udemy,7.68017564043659,4.2626798770413155,False
2415,95.0,False,0.0,Udemy,7.789868559054706,4.564348191467836,False
2285,0.0,True,0.0,Udemy,7.734558844354756,0.0,False
1268,40.0,False,0.0,Udemy,7.1459844677143876,3.713572066704308,False
2026,95.0,False,0.0,Udemy,7.614312146452,4.564348191467836,False
2164,95.0,False,0.0,Udemy,7.68017564043659,4.564348191467836,False
969,45.0,False,0.0,Udemy,6.877296071497429,3.828641396489095,False
1987,145.0,False,0.0,Udemy,7.59488438721652,4.983606621708336,False
1319,50.0,False,0.0,Udemy,7.1853870155804165,3.9318256327243257,False
4560,20.0,False,0.0,Udemy,8.4252971767117,3.044522437723423,False
1593,75.0,False,0.0,Udemy,7.374001859350161,4.330733340286331,False
6565,200.0,False,0.0,Udemy,8.789660098061537,5.303304908059076,False
4133,200.0,False,0.0,Udemy,8.327000740241713,5.303304908059076,False
1541,50.0,False,0.0,Udemy,7.340835554123275,3.9318256327243257,False
14560,20.0,False,0.0,Udemy,9.586102000710904,3.044522437723423,False
7140,50.0,False,0.0,Udemy,8.87360810154911,3.9318256327243257,False
1495,50.0,False,0.0,Udemy,7.310550158534422,3.9318256327243257,False
1200,25.0,False,0.0,Udemy,7.0909098220799835,3.258096538021482,False
1674,50.0,False,0.0,Udemy,7.423568444259167,3.9318256327243257,False
54,40.0,False,0.0,Udemy,4.007333185232471,3.713572066704308,False
940,75.0,False,0.0,Udemy,6.846943139585379,4.330733340286331,False
1152,30.0,False,0.0,Udemy,7.050122520269059,3.4339872044851463,False
2558,95.0,False,0.0,Udemy,7.847371836159788,4.564348191467836,False
850,75.0,False,0.0,Udemy,6.7464121285733745,4.330733340286331,False
3937,25.0,False,0.0,Udemy,8.278428259199071,3.258096538021482,False
6271,100.0,False,0.0,Udemy,8.743850562030243,4.61512051684126,False
4557,60.0,False,0.0,Udemy,8.42463920980563,4.110873864173311,False
5292,115.0,False,0.0,Udemy,8.574140471857987,4.7535901911063645,False
4982,95.0,False,0.0,Udemy,8.513787398281405,4.564348191467836,False
4733,50.0,False,0.0,Udemy,8.46252579007393,3.9318256327243257,False
3371,100.0,False,0.0,Udemy,8.123261319121745,4.61512051684126,False
1409,55.0,False,0.0,Udemy,7.251344983372214,4.02535169073515,False
26504,20.0,False,0.0,Udemy,10.185088673421907,3.044522437723423,False
3141,45.0,False,0.0,Udemy,8.052614818815567,3.828641396489095,False
1449,200.0,False,0.0,Udemy,7.27931883541462,5.303304908059076,False
2692,75.0,False,0.0,Udemy,7.898411092811599,4.330733340286331,False
3312,50.0,False,0.0,Udemy,8.105609402299896,3.9318256327243257,False
2015,65.0,False,0.0,Udemy,7.60887062919126,4.189654742026425,False
2015,65.0,False,0.0,Udemy,7.60887062919126,4.189654742026425,False
7,30.0,False,0.0,Udemy,2.0794415416798357,3.4339872044851463,False
228,20.0,False,0.0,Udemy,5.43372200355424,3.044522437723423,False
65,20.0,False,0.0,Udemy,4.189654742026425,3.044522437723423,False
1094,0.0,True,0.0,Udemy,6.9985096422506015,0.0,False
60,25.0,False,0.0,Udemy,4.110873864173311,3.258096538021482,False
83,20.0,False,0.0,Udemy,4.430816798843313,3.044522437723423,False
122,40.0,False,0.0,Udemy,4.812184355372417,3.713572066704308,False
106,50.0,False,0.0,Udemy,4.672828834461906,3.9318256327243257,False
55,35.0,False,0.0,Udemy,4.02535169073515,3.58351893845611,False
77,30.0,False,0.0,Udemy,4.356708826689592,3.4339872044851463,False
92,50.0,False,0.0,Udemy,4.532599493153256,3.9318256327243257,False
29,20.0,False,0.0,Udemy,3.4011973816621555,3.044522437723423,False
8217,0.0,True,0.0,Udemy,9.014082149443356,0.0,False
1305,20.0,False,0.0,Udemy,7.174724309836376,3.044522437723423,False
916,20.0,False,0.0,Udemy,6.821107472256465,3.044522437723423,False
2357,85.0,False,0.0,Udemy,7.765569081097317,4.454347296253507,False
1951,30.0,False,0.0,Udemy,7.5766097669730375,3.4339872044851463,False
1284,125.0,False,0.0,Udemy,7.158513997329321,4.836281906951478,False
769,70.0,False,0.0,Udemy,6.646390514847729,4.2626798770413155,False
3122,75.0,False,0.0,Udemy,8.046549357283078,4.330733340286331,False
1269,50.0,False,0.0,Udemy,7.146772179452637,3.9318256327243257,False
1618,0.0,True,0.0,Udemy,7.389563953677635,0.0,False
89,150.0,False,0.0,Udemy,4.499809670330265,5.017279836814924,False
66,45.0,False,0.0,Udemy,4.204692619390966,3.828641396489095,False
630,20.0,False,0.0,Udemy,6.447305862541213,3.044522437723423,False
249,45.0,False,0.0,Udemy,5.521460917862246,3.828641396489095,False
198,45.0,False,0.0,Udemy,5.293304824724492,3.828641396489095,False
84,40.0,False,0.0,Udemy,4.442651256490317,3.713572066704308,False
58,40.0,False,0.0,Udemy,4.07753744390572,3.713572066704308,False
186,75.0,False,0.0,Udemy,5.231108616854587,4.330733340286331,False
21,25.0,False,0.0,Udemy,3.091042453358316,3.258096538021482,False
431,40.0,False,0.0,Udemy,6.068425588244111,3.713572066704308,False
53,20.0,False,0.0,Udemy,3.9889840465642745,3.044522437723423,False
2610,0.0,True,0.0,Udemy,7.8674885686991285,0.0,False
26,20.0,False,0.0,Udemy,3.295836866004329,3.044522437723423,False
32,20.0,False,0.0,Udemy,3.4965075614664802,3.044522437723423,False
1631,0.0,True,0.0,Udemy,7.397561535524052,0.0,False
12,60.0,False,0.0,Udemy,2.5649493574615367,4.110873864173311,False
12,30.0,False,0.0,Udemy,2.5649493574615367,3.4339872044851463,False
236,40.0,False,0.0,Udemy,5.4680601411351315,3.713572066704308,False
7,75.0,False,0.0,Udemy,2.0794415416798357,4.330733340286331,False
11,30.0,False,0.0,Udemy,2.4849066497880004,3.4339872044851463,False
11,95.0,False,0.0,Udemy,2.4849066497880004,4.564348191467836,False
12,20.0,False,0.0,Udemy,2.5649493574615367,3.044522437723423,False
135,50.0,False,0.0,Udemy,4.912654885736052,3.9318256327243257,False
5,50.0,False,0.0,Udemy,1.791759469228055,3.9318256327243257,False
57,50.0,False,0.0,Udemy,4.060443010546419,3.9318256327243257,False
